id;external_id;inventory_number;serial_number;title;device_type_title;manufacturer;responsible_manufacturer;facility_name;location;department;construction_year;commissioning_at;service_partner;comments_field;operation_status;last_maintenance;next_maintenance;medical_device;ce_marking;ce_notified_body;according_to_annex;risk_level;purchase_price;depreciation_in_years;retirement_date
67dd756b6a246df2210b74f0;;1414;01246;1160.91 A0;Operationstisch, Steuerung;MAQUET GmbH & Co.KG Inland;MAQUET GmbH & Co.KG Inland;Klinikum Crailsheim;Zentral- OP;OP 2;2016;2016-06-07;Getinge Deutschland GmbH, Retouren und Reparaturen;;retired;;;Yes;Yes;;;I;;;2019-04-10
67dd756c6a246df2210b74f2;;1418;05027;1160.91 A0;Operationstisch, Steuerung;MAQUET GmbH & Co.KG Inland;MAQUET GmbH & Co.KG Inland;Klinikum Crailsheim;Zentral- OP;OP 3;2016;2016-06-07;Getinge Deutschland GmbH, Retouren und Reparaturen;;active;;;Yes;Yes;;;I;;;
67dd756c6a246df2210b74f3;;1424;01243;1160.91 A0;Operationstisch, Steuerung;MAQUET GmbH & Co.KG Inland;MAQUET GmbH & Co.KG Inland;Klinikum Crailsheim;Zentral- OP;OP 4;2016;2016-06-07;Getinge Deutschland GmbH, Retouren und Reparaturen;;active;;;Yes;Yes;;;I;;;
67dd7ac36a246df2210b93c9;;2641-2;89356WP0;12L - 2302652;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;MVZ Wolpertshausen;MVZ;2000;2024-01-15;;;active;;;Yes;Yes;0459;;I;;;
67dd754e6a246df2210b6c90;;1120;372212WX1;12L-RS;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;Gyn. Ambulanz;Gynäkologie;2014;2014-10-30;;;active;;;Yes;Yes;0459;;I;;;
67dd754a6a246df2210b6b5e;;0632;1233;1557.05AX Radius;Untersuchungsstuhl (elektrisch);MAQUET Vertrieb und Service Deutschland GmbH;MAQUET Vertrieb und Service Deutschland GmbH;Klinikum Crailsheim;Gyn. Ambulanz;Gynäkologie;2009;2009-09-16;Getinge Deutschland GmbH, Retouren und Reparaturen;;active;;;Yes;Yes;;;I;;;
67dd75476a246df2210b6a9c;;0206;69;1971.00;Patientenumbettsystem, automatisch;Maquet Vertrieb & Service Deutschland GmbH;Maquet Vertrieb & Service Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;1985;;Meditec-Rheinland GmbH;;retired;;;Yes;Yes;;;I;;;2016-07-01
67dd75516a246df2210b6db4;;1433;00086;1975.00C0;Patientenumbettvorrichtung;MAQUET GmbH & Co.KG Inland;Getinge Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2016;2016-06-07;Getinge Deutschland GmbH, Retouren und Reparaturen;;active;;;Yes;Yes;;;I;;;
67dd754d6a246df2210b6c6d;;1079;OV1430;20 0450 20 - tele pack X;Videokamerasystem;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Gyn. Ambulanz;Gynäkologie;2014;2014-03-11;Karl Storz SE & Co. KG, Endoskope;;active;;;Yes;Yes;;;I;;;
67dd75496a246df2210b6b4d;;0603;81015;20 1315 20 - xenon nova;Kaltlichtgerät;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Anästhesie;Anästhesie;2000;2020-06-03;;;retired;;;Yes;Yes;;;I;;;2025-03-17
67dd756b6a246df2210b74d6;;1043;60605052;"20"" TFT";Flachbildschirm;EIZO Europe GmbH;EIZO Europe GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2013;2013-10-11;;;active;;;Yes;Yes;;;I;;;
67dd754d6a246df2210b6c67;;1069;PKK207415R;2067 Programmierkopf für 2090 Vitatron;Herzschrittmacher, Programmierung;Medtronic GmbH;Medtronic GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2013;2013-12-17;TÜV Rheinland Industrie Service GmbH, Sachkundigen Service / Medizintechnik SüdWest;;retired;;;Yes;Yes;0123;1;II;;;2021-01-28
67dd755c6a246df2210b70c4;;2257;PKK104961R;2067 Programmierkopf für 2090 Vitatron;Herzschrittmacher, Programmierung;Medtronic GmbH;Medtronic GmbH;Klinikum Crailsheim;MVZ Kardiologie;MVZ Kardiologie;2020;2020-11-23;TÜV Rheinland Industrie Service GmbH, Niederlassung Kaiserslautern;;retired;;;Yes;Yes;0123;1;II;;;2023-10-20
67dd75606a246df2210b71e0;;2551;PKK203323R;2067 Programmierkopf für 2090 Vitatron;Herzschrittmacher, Programmierung;Medtronic GmbH;Medtronic GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2023;2023-06-06;Medtronic GmbH, Service & Repair;;active;;;Yes;Yes;0123;1;II;;;
67dd75606a246df2210b71fb;;2584;PKK203265R;2067 Programmierkopf für 2090 Vitatron;Herzschrittmacher, Programmierung;Medtronic GmbH;Medtronic GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2023;2023-09-14;Medtronic GmbH, Service & Repair;;active;;;Yes;Yes;0123;1;II;;;
67dd75626a246df2210b7252;;2668;PKK005010R;2067 Programmierkopf für 2090 Vitatron;Herzschrittmacher, Programmierung;Medtronic GmbH;Medtronic GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2023;2024-08-23;Medtronic GmbH, Service & Repair;;active;;;Yes;Yes;0123;1;II;;;
67dd75576a246df2210b6f54;;1865;00027046;211.420 Varimed;Liege, Patientenliege (elektrisch);Schmitz u. Söhne GmbH & Co. KG;Schmitz u. Söhne GmbH & Co. KG;Klinikum Crailsheim;Orthopädie;Orthopädie;2016;2017-10-18;Schmitz u. Söhne GmbH & Co. KG, Service Team;;active;;;Yes;Yes;;;I;;;
67dd75576a246df2210b6f55;;1866;00027044;211.420 Varimed;Liege, Patientenliege (elektrisch);Schmitz u. Söhne GmbH & Co. KG;Schmitz u. Söhne GmbH & Co. KG;Klinikum Crailsheim;Orthopädie;Orthopädie;2016;2017-10-18;Schmitz u. Söhne GmbH & Co. KG, Service Team;;active;;;Yes;Yes;;;I;;;
67dd75586a246df2210b6fc9;;1997;00027045;211.420 Varimed;Liege, Patientenliege (elektrisch);Schmitz u. Söhne GmbH & Co. KG;Schmitz u. Söhne GmbH & Co. KG;Klinikum Crailsheim;Station A1;Geriatrie;2016;2019-01-29;Schmitz u. Söhne GmbH & Co. KG, Service Team;;active;;;Yes;Yes;;;I;;;
67dd75486a246df2210b6ae5;;0407;GB738971-H;22 2200 50-3 Image1 H3-Z 3-Chip Kamera;Kamera, CCD;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2008;;Karl Storz SE & Co. KG, Endoskope;;retired;;;Yes;Yes;;;;;;2018-06-20
67dd75486a246df2210b6ae6;;0406;GB739130-H;22 2200 50-3 Image1 H3-Z 3-Chip Kamera;Kamera, CCD;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2008;;Karl Storz GmbH & Co. KG, Endoskope;;retired;;;Yes;Yes;;;;;;2017-08-10
67dd75486a246df2210b6ae8;;0408;GB738928-H;22 2200 50-3 Image1 H3-Z 3-Chip Kamera;Kamera, CCD;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2008;;Karl Storz SE & Co. KG, Endoskope;;retired;;;Yes;Yes;;;;;;2022-03-07
67dd75576a246df2210b6f98;;1944;DA748494-H;22 2200 50-3 Image1 H3-Z 3-Chip Kamera;Kamera, CCD;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2018;2018-09-19;Karl Storz SE & Co. KG, Endoskope;;retired;;;Yes;Yes;;;;;;2018-11-12
67dd754b6a246df2210b6bc8;;0824;AA658513-P;22201020-110 IMAGE1 Hub HD;Videoprozessor, endoskopisch;KARL STORZ SE & Co. KG;KARL STORZ SE & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2011;2011-10-11;Karl Storz SE & Co. KG, Endoskope;;retired;;;Yes;Yes;;;I;;;2021-03-10
67dd754d6a246df2210b6c3c;;1003;5658U1209R;2307101- Morce Power Plus Steuergerät;Morcellator;Richard Wolf GmbH;Richard Wolf GmbH;Klinikum Crailsheim;Zentral- OP Gyn;Zentral- OP;2013;2013-04-18;Richard Wolf GmbH;;active;;;Yes;Yes;;1;II;;;
67dd7ac36a246df2210b93b3;;2272;DTU32071275;"24"" FHD Color LCD Monitor";Monitor, bildgeb. Systeme;Philips Medizin Systeme GmbH, Hauptsitz;Philips Medizin Systeme GmbH, Hauptsitz;Klinikum Crailsheim;Funktionsdiagnostik;Angiographie;2020;2020-11-26;;;active;;;Yes;Yes;;;I;;;
67dd754a6a246df2210b6b90;;0730;1043604;2550-00;Liege, Patientenliege (elektrisch);Dewert K.-H. GmbH;Dewert K.-H. GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2010;2010-10-08;;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b7214;;2606;3003358;2550-00;Liege, Patientenliege (elektrisch);Dewert K.-H. GmbH;Dewert K.-H. GmbH;Klinikum Crailsheim;Station N3B;Innere Medizin;2023;2023-12-04;DewertOkin GmbH, Reparatur- & Serviceabteilung;;active;;;Yes;Yes;;;I;;;
67dd754e6a246df2210b6c9a;;1128;VV13224;26 3310 20 - hamou endomat;Saug/Spülpumpe;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP Gyn;Zentral- OP;2014;2014-11-18;Karl Storz SE & Co. KG, Endoskope;;retired;;;Yes;Yes;0123;;I;;;2021-11-17
67dd75486a246df2210b6ae0;;0394;GB17294-B;26 4305 08-1 - electronic endoflator;Insufflationsgerät;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2008;2008-10-13;Karl Storz SE & Co. KG, Endoskope;;active;;;Yes;Yes;0047;;I;;;
67dd75486a246df2210b6ae3;;0403;26430508-1;26 4305 08-1 - electronic endoflator;Insufflationsgerät;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2005;;Karl Storz GmbH & Co. KG, Endoskope;;retired;;;Yes;Yes;0047;;I;;;2017-07-27
67dd754d6a246df2210b6c3e;;1005;OW28882-B;26 4305 20 - electronic endoflator;Insufflationsgerät;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2013;2013-05-21;Karl Storz SE & Co. KG, Endoskope;;active;;;Yes;Yes;0047;;I;;;
67dd75486a246df2210b6ad7;;0385;BD0 620 620;30 1340 20 - xenon nova 300;Kaltlichtgerät;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2006;;Karl Storz SE & Co. KG, Endoskope;;retired;;;Yes;Yes;;;I;;;2020-07-21
67dd75486a246df2210b6adb;;0393;GB0644766;30 1340 20 - xenon nova 300;Kaltlichtgerät;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2008;;Karl Storz GmbH & Co. KG, Endoskope;;retired;;;Yes;Yes;;;I;;;2017-07-27
67dd75486a246df2210b6ae2;;0402;AF0605589;30 1340 20 - xenon nova 300;Kaltlichtgerät;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2004;;Karl Storz SE & Co. KG, Endoskope;;retired;;;Yes;Yes;;;I;;;2023-11-02
67dd754a6a246df2210b6b69;;0657;02558;30 1340 20 - xenon nova 300;Kaltlichtgerät;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2000;2000-01-01;;;retired;;;Yes;Yes;;;I;;;2023-07-03
67dd75516a246df2210b6d99;;1405;00405;3114.2709;Operationstisch, Zubehör;MAQUET Vertrieb und Service Deutschland GmbH;MAQUET Vertrieb und Service Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;OP 1;2016;2016-06-17;Getinge Deutschland GmbH, Retouren und Reparaturen;;active;;;Yes;Yes;;;I;;;
67dd75576a246df2210b6f8b;;1928;00407;3114.2709;Operationstisch, Zubehör;MAQUET Vertrieb und Service Deutschland GmbH;MAQUET Vertrieb und Service Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2016;2018-07-18;Getinge Deutschland GmbH, Retouren und Reparaturen;;active;;;Yes;Yes;;;I;;;
67dd755e6a246df2210b7158;;2401;201181WX5;3S;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;Ambulanz;Ambulanz;2011;2021-07-02;KMT, Külzer Medizintechnik;;retired;;;Yes;Yes;0843;;I;;;2021-10-25
67dd756b6a246df2210b74d8;;1050;306591WX9;3S;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;Ambulanz;Ambulanz;2013;2013-10-10;GE Healthcare GmbH;;retired;;;Yes;Yes;0843;;I;;;2021-07-02
67dd756b6a246df2210b74be;;0805;194378WX6;3S-RS;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2011;2011-08-08;;;retired;;;Yes;Yes;0843;;I;;;2023-11-02
67dd75626a246df2210b7246;;2653;1281907WX4;3Sc-RS;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;MVZ Neurologie;MVZ;2024;2024-04-12;Probe Secure GmbH;;active;;;Yes;Yes;;;I;;;
67dd7ac36a246df2210b93ab;;2117;823472WX6;3Sc-RS;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;Ambulanz;Ambulanz;2019;2020-01-15;;;active;;;Yes;Yes;;;I;;;
67dd7ac36a246df2210b93ae;;2214;1176251WX5;3Sc-RS;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;MVZ Neurologie;Neurologie;2022;2020-09-14;;;retired;;;Yes;Yes;;;I;;;2024-04-12
67dd754b6a246df2210b6bcf;;0831;WY00902;40 3341 20 Clearvision II;Saug/Spülpumpe;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2011;2011-11-24;Karl Storz SE & Co. KG, Endoskope;;retired;;;Yes;Yes;0123;;I;;;2021-03-23
67dd755a6a246df2210b7045;;2123;6113;4008 - LP;Kaltlichtgerät;Richard Wolf GmbH;Richard Wolf GmbH;Klinikum Crailsheim;MVZ Dr. Ziegler;MVZ;1985;2020-01-24;Richard Wolf GmbH;;retired;;;Yes;Yes;;;I;;;2024-09-10
67dd754b6a246df2210b6bb7;;0781;1100151459;4015 - LP;Kaltlichtgerät;Richard Wolf GmbH;Richard Wolf GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2011;2011-06-09;Richard Wolf GmbH;;retired;;;Yes;Yes;;;I;;;2020-04-28
67dd75466a246df2210b6a5e;;0112;376xxx;4200 - LP;Kaltlichtgerät;Richard Wolf GmbH;Richard Wolf GmbH;Klinikum Crailsheim;HNO- Ambulanz;HNO;1990;1990-01-02;;;active;;;Yes;Yes;;;I;;;
67dd75556a246df2210b6eca;;1725;4400;425601;Liege, Patientenliege (elektrisch);medifa hesse GmbH & Co. KG;medifa hesse GmbH & Co. KG;Klinikum Crailsheim;MVZ Chirurgie;MVZ;2004;2016-11-03;Medifa-Hesse GmbH & Co. KG;;active;;;Yes;Yes;;;I;;;
67dd75526a246df2210b6dda;;1474;20164254100050001;4346900;Liege, Patientenliege (elektrisch);Greiner GmbH;Greiner GmbH;Klinikum Crailsheim;HNO- Ambulanz;HNO;2016;2016-06-14;Greiner GmbH;;active;;;Yes;Yes;;;I;;;
67dd75496a246df2210b6b27;;0550;89276;4904.90;Wärmegerät, Kochsalz;MAQUET GmbH & Co.KG Inland;MAQUET Vertrieb und Service Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2000;;Maquet Vertrieb & Service Deutschland GmbH;;retired;;;Yes;Yes;;;I;;;2016-08-16
67dd75496a246df2210b6b2e;;0560;6874;4904.90;Wärmegerät, Kochsalz;MAQUET GmbH & Co.KG Inland;MAQUET Vertrieb und Service Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2000;;Maquet Vertrieb & Service Deutschland GmbH;;retired;;;Yes;Yes;;;I;;;2016-08-16
67dd75496a246df2210b6b44;;0598;598;4904.90;Wärmegerät, Kochsalz;MAQUET GmbH & Co.KG Inland;MAQUET Vertrieb und Service Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2001;;Maquet Vertrieb & Service Deutschland GmbH;;retired;;;Yes;Yes;;;I;;;2016-08-16
67dd75496a246df2210b6b52;;0621;6876;4904.90;Wärmegerät, Kochsalz;MAQUET GmbH & Co.KG Inland;MAQUET Vertrieb und Service Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2000;;Maquet Vertrieb & Service Deutschland GmbH;;retired;;;Yes;Yes;;;I;;;2016-09-01
67dd756b6a246df2210b74dc;;1048;298081WX1;4C;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;Ambulanz;Ambulanz;2013;2013-10-10;GE Healthcare GmbH;;retired;;;Yes;Yes;0459;;I;;;2021-10-25
67dd7ac26a246df2210b9391;;1723;385660WX6;4C;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;MVZ Chirurgie;MVZ;2014;2016-11-03;;;active;;;Yes;Yes;0459;;I;;;
67dd7ac36a246df2210b93c0;;2641-1;135522WX1;4C;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;MVZ Wolpertshausen;MVZ;2000;2024-01-15;;;active;;;Yes;Yes;0459;;I;;;
67dd756b6a246df2210b74bf;;0803;196433WX7;4C-RS;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2011;2011-08-08;;;retired;;;Yes;Yes;0843;;I;;;2023-11-02
67dd7ac26a246df2210b9394;;1882;631910WX7;4C-RS;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;Gyn. Ambulanz;Gynäkologie;2018;2018-02-20;;;active;;;Yes;Yes;0843;;I;;;
67dd7ac26a246df2210b93a3;;2041;313949YP0;4Vc-D;Ultraschallsonde;GE Healthcare Ultraschall Deutschland GmbH;GE Healthcare Ultraschall Deutschland GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2019;2019-06-05;;;retired;;;Yes;Yes;;;I;;;2021-01-19
67dd75506a246df2210b6d2f;;1291;1291;5020-027 Wire Driver-Fixations Drill;Chirurgisches Bohrgerät (Akku/elektrisch);ConMed Linvatec Deutschland GmbH;ConMed Linvatec Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2001;2000-01-01;;;retired;;;Yes;Yes;0123;;I;;;2024-01-04
67dd756b6a246df2210b74e8;;1278;1278;5020-027 Wire Driver-Fixations Drill;Chirurgisches Bohrgerät (Akku/elektrisch);ConMed Linvatec Deutschland GmbH;ConMed Linvatec Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2000;2000-01-01;;;retired;;;Yes;Yes;0123;;I;;;2024-01-04
67dd756d6a246df2210b7535;;3577;3577;5020-027 Wire Driver-Fixations Drill;Chirurgisches Bohrgerät (Akku/elektrisch);ConMed Linvatec Deutschland GmbH;ConMed Linvatec Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;1995;1995-01-01;;;retired;;;Yes;Yes;0123;;I;;;2024-01-04
67dd756d6a246df2210b7536;;5306;5306;5020-027 Wire Driver-Fixations Drill;Chirurgisches Bohrgerät (Akku/elektrisch);ConMed Linvatec Deutschland GmbH;ConMed Linvatec Deutschland GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;1995;1995-01-01;;;retired;;;Yes;Yes;0123;;I;;;2024-01-04
67dd75486a246df2210b6b0f;;0504;79-1272TPK;515 A;Pat.-Überw., SpO2;Nova Metrix;Löwenstein Medical GmbH & Co. KG;Klinikum Crailsheim;Ambulanz;Ambulanz;1993;;;;retired;;;Yes;Yes;;;I;;;2015-12-16
67dd75486a246df2210b6b10;;0515;79-1278TPK;515 A;Pat.-Überw., SpO2;Nova Metrix;Löwenstein Medical GmbH & Co. KG;Klinikum Crailsheim;Ambulanz;Ambulanz;1993;;;;retired;;;Yes;Yes;;;I;;;2016-03-08
67dd75636a246df2210b72a5;;33138;33138;530.100 - Power Drive;Chirurgisches Bohrgerät (Akku/elektrisch);SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2005;;;;retired;;;Yes;Yes;0123;;I;;;2021-01-19
67dd75636a246df2210b72a9;;35462;35462;530.100 - Power Drive;Chirurgisches Bohrgerät (Akku/elektrisch);SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2005;2005-01-01;;;active;;;Yes;Yes;0123;;I;;;
67dd75456a246df2210b6a22;;001142;01142;532.001 - Colibri;Chirurgisches Bohrgerät (Akku/elektrisch);SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2000;;;;retired;;;Yes;Yes;0123;;I;;;2016-06-20
67dd75456a246df2210b6a36;;003879;003879;532.001 - Colibri;Chirurgisches Bohrgerät (Akku/elektrisch);SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2000;2012-10-25;;;retired;;;Yes;Yes;0123;;I;;;2023-07-28
67dd75466a246df2210b6a42;;006843;006843;532.001 - Colibri;Chirurgisches Bohrgerät (Akku/elektrisch);SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2000;2012-10-25;;;retired;;;Yes;Yes;0123;;I;;;2021-01-13
67dd75516a246df2210b6d93;;1399;1399;532.101 - Colibri II;Chirurgisches Bohrgerät (Akku/elektrisch);SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2012;2012-12-13;;;retired;;;Yes;Yes;;;I;;;2025-02-14
67dd75516a246df2210b6d95;;1404;1404;532.101 - Colibri II;Chirurgisches Bohrgerät (Akku/elektrisch);SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2012;2012-12-13;;;active;;;Yes;Yes;;;I;;;
67dd75516a246df2210b6db3;;1437;1437;532.101 - Colibri II;Chirurgisches Bohrgerät (Akku/elektrisch);SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2012;2012-12-13;Johnson & Johnson Medical GmbH, Geschäftsbereich DePuy Synthes;;retired;;;Yes;Yes;;;I;;;2022-07-06
67dd75566a246df2210b6f11;;17999;17999;532.101 - Colibri II;Chirurgisches Bohrgerät (Akku/elektrisch);SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2021;2021-01-26;Johnson & Johnson Medical GmbH, Geschäftsbereich DePuy Synthes;;retired;;;Yes;Yes;;;I;;;2025-01-15
67dd755f6a246df2210b71bb;;2504;10001405;532.101 - Colibri II;Chirurgisches Bohrgerät (Akku/elektrisch);SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2022;2022-08-19;;;active;;;Yes;Yes;;;I;;;
67dd75466a246df2210b6a45;;0070;1100115324;6554 - Recto Pump;Saug/Spülpumpe;Richard Wolf GmbH;Richard Wolf GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2008;;Richard Wolf GmbH;;retired;;;Yes;Yes;;;I;;;2020-04-28
67dd75526a246df2210b6ddb;;1476;N002900;660-0130;Flowmeter (DL);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2016;2016-06-13;Heyer Medical AG;;retired;;;Yes;Yes;;;I;;;2017-08-22
67dd75526a246df2210b6ddc;;1478;N002893;660-0130;Flowmeter (DL);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2016;2016-06-13;Heyer Medical AG;;retired;;;Yes;Yes;;;I;;;2017-08-22
67dd75526a246df2210b6ddd;;1477;N002883;660-0130;Flowmeter (DL);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2016;2016-06-13;Heyer Medical AG;;retired;;;Yes;Yes;;;I;;;2017-08-22
67dd75526a246df2210b6dde;;1480;N002901;660-0130;Flowmeter (DL);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2016;2016-06-13;Heyer Medical AG;;retired;;;Yes;Yes;;;I;;;2017-08-22
67dd75526a246df2210b6ddf;;1479;N002881;660-0130;Flowmeter (DL);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2016;2016-06-13;Heyer Medical AG;;active;;;Yes;Yes;;;I;;;
67dd75526a246df2210b6de0;;1482;N002894;660-0130;Flowmeter (DL);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Ambulanz;Ambulanz;2016;2016-06-14;Heyer Medical AG;;retired;;;Yes;Yes;;;I;;;2017-08-22
67dd75526a246df2210b6de1;;1481;N002899;660-0130;Flowmeter (DL);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2016;2016-06-13;Heyer Medical AG;;retired;;;Yes;Yes;;;I;;;2017-08-22
