id;title;external_id;device_type_id;device_type_title;emtec_code;training_mandatory;software_version;manufacturer_id;manufacturer;end_of_service;end_of_life;ce_marking;ce_notified_body;responsible_5_mpg;according_to_annex;risk_class;active_device;udi_di
5f7b05b8edba93118bea110a;90492;;5f7afff4edba93118be9d1bb;Pat.-Überw., Modul;;Ja;;5d3ae8e8a159c577fd9b78ca;Spacelabs Healthcare GmbH;;;Ja;0123;Spacelabs Healthcare GmbH;1;II;Ja;
5f7b05bcedba93118bea114f;91387-Ultraview;;5f7affb6edba93118be9d123;Telemetriegerät, Sender;;Ja;;5d3ae8e8a159c577fd9b78ca;Spacelabs Healthcare GmbH;;;Ja;;Spacelabs Healthcare GmbH;;I;Ja;
5f7b05c0edba93118bea1199;94266-Ultraview SL;;5f7b00adedba93118be9d390;Monitor (Allgemein), TFT;;Ja;;5d3ae8e8a159c577fd9b78ca;Spacelabs Healthcare GmbH;;;Ja;;Spacelabs Healthcare GmbH;;I;Ja;
5f7b05e4edba93118bea13ba;9L-D;;5f7affb5edba93118be9d120;Ultraschallsonde;;Ja;;5d3ae85ca159c577fd9b7375;GE Healthcare Ultraschall Deutschland GmbH;;;Ja;0459;GE Healthcare Ultraschall Deutschland GmbH;;I;Ja;00840682110334
62b27b2a66dab0000a357501;ACE AF-33;;5f7b0048edba93118be9d290;Messgerät, Alkohol;;Ja;;64b6537df5fc38000e51bea9;Ace Medical Co., Ltd.;;;Ja;;Ace Medical Co., Ltd.;;I;Ja;
68d3be5ee9e10662ae53244d;ACTUELL Pale Blue;;5f7aff8bedba93118be9d0a8;Waage;;Ja;;64b653bcf5fc38000e51c801;Soehnle-Waagen GmbH & Co. KG;;;Ja;;Soehnle-Waagen GmbH & Co. KG;;I;Ja;
5f7b0604edba93118bea15e9;ACUSON X300 Premium Edition;;607594ab355626017eddc767;Ultraschalldiagnosegerät (high);;Ja;;5d3ae807a159c577ac4b825b;Siemens Healthcare GmbH;;;Ja;;Siemens Healthcare GmbH;;I;Ja;04056869002835
5f7b0604edba93118bea15e6;ACUSON X600;;607594ab0e6791017cdbbef1;Ultraschalldiagnosegerät (low);;Ja;;5d3ae807a159c577ac4b825b;Siemens Healthcare GmbH;;;Ja;0123;Siemens Healthcare GmbH;;I;Ja;04056869002842
5f7b0608edba93118bea162f;AD 10;;5f7affafedba93118be9d113;Netzteil/Ladegerät;;Ja;;64b6537ef5fc38000e51beaf;AD Analog Digital Elektronik GmbH;;;Ja;;AD Analog Digital Elektronik GmbH;;I;Ja;
5f7b0609edba93118bea1632;ADHighPak-Version T-DC;;5f7affafedba93118be9d113;Netzteil/Ladegerät;;Ja;;64b6537ef5fc38000e51beaf;AD Analog Digital Elektronik GmbH;;;Ja;;Medtronic GmbH;;I;Ja;
5f7b060dedba93118bea167d;AED 10;;5f7b003eedba93118be9d277;Defibrillator, AED;;Ja;;64b653caf5fc38000e51c9b3;Zoll Medical Corporation;;;Ja;0297;Welch Allyn GmbH & Co. KG;1;II;Ja;
5f7b060cedba93118bea1676;AED 3;;5f7b003eedba93118be9d277;Defibrillator, AED;;Ja;;64b653caf5fc38000e51c9b3;Zoll Medical Corporation;;;Ja;0123;Zoll Medical Deutschland GmbH;1;II;Ja;00847946036218
5f7b060cedba93118bea166c;AED+;;5f7b003eedba93118be9d277;Defibrillator, AED;;Ja;;64b653caf5fc38000e51c9b3;Zoll Medical Corporation;;;Ja;;Zoll Medical Deutschland GmbH;1;II;Ja;
5f7b060cedba93118bea1674;AEDPRO;;5f7b003eedba93118be9d277;Defibrillator, AED;;Ja;;64b653caf5fc38000e51c9b3;Zoll Medical Corporation;;;Ja;0197;Zoll Medical Deutschland GmbH;1;II;Ja;
67dc652e3972fb530484d2bb;AFC-210;;5f7aff99edba93118be9d0d5;Kamera;;Ja;;687c112f5c3947286838f0a5;NIDEK Co., Ltd.;;;Ja;;NIDEK Co., Ltd.;;I;Ja;
5fbce862fa2bdde7f42e508b;AIRcon Gen2;;5f7b0001edba93118be9d1dd;Atemgasbefeuchter;;Ja;;64b653c7f5fc38000e51c94f;WILAmed GmbH;;;Ja;0197;WILAmed GmbH;1;II;Ja;40551460131820
5f7b063cedba93118bea19a4;AMIEA MED REVIVE;;5f7affb1edba93118be9d116;Steuereinheit, chirurgisches Antriebssystem;;Ja;;64b653a8f5fc38000e51c4f6;MT.DERM GmbH;;;Ja;0123;MT.DERM GmbH;1;II;Ja;
68fcc7a8ef04ab932759b224;AMS;;5f7b0000edba93118be9d1db;Antidekubitussystem;;Ja;;64b65380f5fc38000e51bf15;AirSystems Medizinische Produkte GmbH;;;Ja;;AirSystems Medizinische Produkte GmbH;;I;Ja;
5f7b063aedba93118bea1982;AN-80;;5f7affabedba93118be9d107;Röntgenbildbetrachtungsgerät;;Ja;;64b653c7f5fc38000e51c957;WRG Werkstätten für Röntgen-u.elektr.med.Geräte;;;Ja;;WRG Werkstätten für Röntgen-u.elektr.med.Geräte;;I;Ja;
5f7b064aedba93118bea1a97;AR-310A;;5f7b001cedba93118be9d222;Refraktometer;;Ja;;687c112f5c3947286838f0a5;NIDEK Co., Ltd.;;;Ja;;NIDEK Co., Ltd.;;I;Ja;
6125b6cf91939400091b810f;AR-3200-1013 Synergy UDH4 Tablet;;5f7b000cedba93118be9d1f8;Computer, med. Anwendung;;Ja;;64b6cddc16691d0024550a08;Arthrex Inc.;;;Ja;0890;Arthrex GmbH;;I;Ja;
68f78cd576b0b84e18991396;AR-3210-0033 Kamerakopf;;5f7affd6edba93118be9d170;Kamera, CCD;;Ja;;5d3ae84fa159c577fd9b72fb;Arthrex GmbH;;;Ja;;Arthrex GmbH;;I;Ja;
6791fe18c0ff2b044632d9bd;AR-3250-3212;;5f7b00adedba93118be9d390;Monitor (Allgemein), TFT;;Ja;;5d3ae84fa159c577fd9b72fb;Arthrex GmbH;;;Ja;;Arthrex GmbH;;;Ja;08806084766557
5f7b064bedba93118bea1aad;AR-3290-0004 Synergy Insufflator;;5f7affd4edba93118be9d16a;Insufflationsgerät;;Ja;;64b653c6f5fc38000e51c948;W.O.M. World of Medicine AG;;;Ja;0123;Arthrex GmbH;;I;Ja;04056702002824
5f7b064eedba93118bea1ad8;AR-5995-16STI;;5f7affdbedba93118be9d17b;Gerätewagen;;Ja;;5d3ae84fa159c577fd9b72fb;Arthrex GmbH;;;Ja;;Arthrex GmbH;;I;Ja;04056634057930
5f7b064dedba93118bea1ad2;AR-610;;5f7b001cedba93118be9d222;Refraktometer;;Ja;;687c112f5c3947286838f0a5;NIDEK Co., Ltd.;;;Ja;0123;OCULUS Optikgeräte GmbH;;I;Ja;
5f7b064fedba93118bea1aea;AR-8305;;5f7affebedba93118be9d1a5;Steuereinheit, Shaver;;Ja;;5d3ae84fa159c577fd9b72fb;Arthrex GmbH;;;Ja;0086;Arthrex GmbH;1;II;Ja;00888867123854
5f7b0650edba93118bea1b02;AR-9800 Synergy-Generator;;5f7affbcedba93118be9d134;Chirurgiegerät, HF, RF;;Ja;;5d3ae84fa159c577fd9b72fb;Arthrex GmbH;;;Ja;0086;Arthrex GmbH;1;II;Ja;00888867142473
68e38fdbaff236ddbbab8e92;ARC 303;;5f7affbcedba93118be9d134;Chirurgiegerät, HF, RF;;Ja;;65290b5f294295000eb94a2f;BOWA-electronic GmbH & Co. KG;;;Ja;0123;BOWA-electronic GmbH & Co. KG;1;II;Ja;
5f7b0657edba93118bea1b73;ARK-1S;;5f7b001cedba93118be9d222;Refraktometer;;Ja;;687c112f5c3947286838f0a5;NIDEK Co., Ltd.;;;Ja;0123;OCULUS Optikgeräte GmbH;;I;Ja;
5f7b0659edba93118bea1b9b;ARK-700;;5f7b001cedba93118be9d222;Refraktometer;;Ja;;687c112f5c3947286838f0a5;NIDEK Co., Ltd.;;;Ja;;OCULUS Optikgeräte GmbH;;I;Ja;
5f7b0657edba93118bea1b7b;ARK-900S;;5f7b001cedba93118be9d222;Refraktometer;;Ja;;687c112f5c3947286838f0a5;NIDEK Co., Ltd.;;;Ja;;OCULUS Optikgeräte GmbH;;I;Ja;
5f7b0665edba93118bea1c5f;AS-Super 4;;5f7affdfedba93118be9d186;Stimulationsgerät, Nerven;;Ja;;64b653ccf5fc38000e51ca10;Schwa-Medico, Medizinische Apparate, Vertriebsgesellschaft mbH;;;Ja;;Pierenkemper GmbH;1;II;Ja;
5f7b0664edba93118bea1c52;ASSKEA M20;;63a539803dfb31000f431493;Absauggerät (elektrisch, mid);;Ja;;64b6537ff5fc38000e51bee5;ASSKEA GmbH;;;Ja;0494;ASSKEA GmbH;;I;Ja;
5f7b066aedba93118bea1cba;AT 550;;5f7afffbedba93118be9d1cd;Untersuchungsgerät, Augen;;Ja;;64b6cfe716691d0024550d22;Reichert, Inc.;;;Ja;0044;Reichert Instruments GmbH;;I;Ja;
5f7b0671edba93118bea1d30;ATMOS C 11 Systema;;5f7affcbedba93118be9d153;Behandlungseinheit, HNO;;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0124;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b0671edba93118bea1d2d;ATMOS C 161 Battery;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0124;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b0671edba93118bea1d26;ATMOS C 21;;5f7affcbedba93118be9d153;Behandlungseinheit, HNO;;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0124;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
67ac849a8bb7410816ebf328;ATMOS Chair Professional basic;;5f7affaaedba93118be9d105;Untersuchungsstuhl (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
66336aa0a3c75811f352af65;ATMOS LC 27;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0124;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b067bedba93118bea1dd2;AUX 120;;5f7affbeedba93118be9d137;Waage, Labor (Elektrisch);;Ja;;64b653bbf5fc38000e51c7e2;Shimadzu Deutschland GmbH;;;Ja;;Shimadzu Deutschland GmbH;;I;Ja;
5f7b067cedba93118bea1ded;AUX 320;;5f7affbeedba93118be9d137;Waage, Labor (Elektrisch);;Ja;;64b653bbf5fc38000e51c7e2;Shimadzu Deutschland GmbH;;;Ja;0112;Shimadzu Deutschland GmbH;;I;Ja;
67eba0eb2cc6aaf1d8a95729;AX-800;;5f7b0006edba93118be9d1ea;Beatmungsgerät;;Ja;;64b653bbf5fc38000e51c7d5;Shenzhen Comen Medical Instruments Co., Ltd.;;;Ja;1639;Shenzhen Comen Medical Instruments Co., Ltd.;1;II;Ja;
6407fa3ca8a1d20012e1b5d4;Accu Check Instant;;5f7b0038edba93118be9d268;Labor, Blutzuckermessgerät;;Ja;;5d3ae84da159c577fd9b72e2;Roche Diagnostics Deutschland GmbH;;;Ja;;Roche Diagnostics Deutschland GmbH;;I;Ja;04015630082766
643f5240f2647e0010d31f22;Accu Chek Guide;;5f7b0038edba93118be9d268;Labor, Blutzuckermessgerät;;Ja;;5d3ae84da159c577fd9b72e2;Roche Diagnostics Deutschland GmbH;;;Ja;0088;Roche Diagnostics Deutschland GmbH;;I;Ja;04015630086788
5f7b05fcedba93118bea1559;AccuVein AV400;;5f7b0039edba93118be9d26b;Untersuchungsgerät;;Ja;;64b6cdbb16691d00245509d4;AccuVein, Inc.;;;Ja;0086;EMERGO;;I;Ja;
60e50aa54c40a9018bc194ac;AccuVein AV500;;5f7b0039edba93118be9d26b;Untersuchungsgerät;;Ja;;64b6cdbb16691d00245509d4;AccuVein, Inc.;;;Ja;2797;EMERGO;;I;Ja;
5f7b05fbedba93118bea154e;Accuvac;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b05feedba93118bea157f;Accuvac Basic;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b05fbedba93118bea1544;Accuvac Lite;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b05fbedba93118bea1547;Accuvac Pro;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;04250365178418
5f7b05fbedba93118bea154d;Accuvac Rescue;;63a539803dfb31000f431493;Absauggerät (elektrisch, mid);;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b05fcedba93118bea1558;Accuvac WM 10900;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0603edba93118bea15d4;Acuson NX3;;607594ab0e6791017cdbbef1;Ultraschalldiagnosegerät (low);;Ja;;5d3ae807a159c577ac4b825b;Siemens Healthcare GmbH;;;Ja;;Siemens Healthcare GmbH;;I;Ja;04056869004297
5f7b060dedba93118bea1687;Aerogen Pro X;;5f7b003fedba93118be9d279;Inhalationsgerät (elektrisch);;Ja;;64b6cdc216691d00245509df;Aerogen Limited;;;Ja;0050;Aerogen GmbH;;I;Ja;05391517933352
643d59b9e144d7000fbfb40c;Agilent A3;;5f7afff2edba93118be9d1b7;Pat.-Überw., Monitor Kompakt;;Ja;;64b6cd7916691d002455097a;Agilent Technologies Inc.;;;Ja;;Philips Medizin Systeme Böblingen GmbH;2;I;Ja;
606fb70a0e6791017cdb6aa9;Agilia SP;;5f7b0009edba93118be9d1f2;Infusionsspritzenpumpe;;Ja;;5d3ae888a159c577fd9b7525;Fresenius Kabi AG;;;Ja;0123;Fresenius Kabi AG;1;II;Ja;04086000856522
5f7b0af8edba93118bea5bad;Agilia SP MC;;5f7b0009edba93118be9d1f2;Infusionsspritzenpumpe;;Ja;;5d3ae888a159c577fd9b7525;Fresenius Kabi AG;;;Ja;0123;Fresenius Kabi AG;1;II;Ja;04086000856171
5f7b061dedba93118bea1797;AirMed-plus-A6;;5f7b00b8edba93118be9d3ad;Wärmetherapiegerät;;Ja;;64b65380f5fc38000e51bf14;AirMed Prophylaxe+Therapie Systeme GmbH;;;Ja;;AirMed Prophylaxe+Therapie Systeme GmbH;;I;Ja;
660520c7d4a850000ec91e3b;AirSense 11;;5f7affe4edba93118be9d194;Atemtherapiegerät;;Ja;;64b653b5f5fc38000e51c703;ResMed GmbH & Co. KG;;;Ja;0123;ResMed GmbH & Co. KG;;I;Ja;00619498394838
5f7b061fedba93118bea17b3;Aisys CS2;;5f7b003eedba93118be9d276;Narkosegerät;;Ja;;64b6cdc916691d00245509ec;GE Healthcare Finland Oy;;;Ja;;GE Healthcare Technologies GmbH;1;II;Ja;
5f7b0627edba93118bea1836;Alaris CC;;5f7b0009edba93118be9d1f2;Infusionsspritzenpumpe;;Ja;;64b6cdcc16691d00245509f1;Cardinal Health - Alaris Products;;;Ja;0086;Becton Dickinson GmbH;1;II;Ja;
5f7b0626edba93118bea182a;Alaris CC plus;;5f7b0009edba93118be9d1f2;Infusionsspritzenpumpe;;Ja;;64b6cdcc16691d00245509f1;Cardinal Health - Alaris Products;;;Ja;0086;Becton Dickinson GmbH;1;II;Ja;
5f7b0626edba93118bea182e;Alaris GS;;5f7b0009edba93118be9d1f2;Infusionsspritzenpumpe;;Ja;;64b6cdcc16691d00245509f1;Cardinal Health - Alaris Products;;;Ja;0086;Becton Dickinson GmbH;1;II;Ja;
5f7b0629edba93118bea1853;Alaris PK Asena PK;;5f7b0009edba93118be9d1f2;Infusionsspritzenpumpe;;Ja;;64b6cdcc16691d00245509f1;Cardinal Health - Alaris Products;;;Ja;0086;Becton Dickinson GmbH;1;II;Ja;
5f7b0627edba93118bea1834;Alaris PK Plus MK4;;5f7b0009edba93118be9d1f2;Infusionsspritzenpumpe;;Ja;;64b65384f5fc38000e51bfae;Becton Dickinson GmbH;;;Ja;0086;Becton Dickinson GmbH;1;II;Ja;10885403462269
5f7b0627edba93118bea1837;Alaris TIVA;;5f7b0009edba93118be9d1f2;Infusionsspritzenpumpe;;Ja;;64b6cdcc16691d00245509f1;Cardinal Health - Alaris Products;;;Ja;0086;Becton Dickinson GmbH;1;II;Ja;
5f7b0627edba93118bea183d;Alaris VP Plus;;5f7b001bedba93118be9d21f;Infusionspumpe;;Ja;;64b6cdcc16691d00245509f1;Cardinal Health - Alaris Products;;;Ja;0086;Becton Dickinson GmbH;1;II;Ja;
606fb794355626017edd73fb;Ambu aView 2 Advance;;5f7b002eedba93118be9d250;Endoskop, Laryngoskop (Video), Monitor;;Ja;;64b65381f5fc38000e51bf29;Ambu A/S;;;Ja;;Ambu A/S;;I;Ja;05707480145089
5f7b063eedba93118bea19c3;Anthos 2010 Microplate Reader;;5f7b0051edba93118be9d2a6;Labor, Spektrometer;;Ja;;64b65385f5fc38000e51bfd3;Biochrom Ltd.;;;Ja;;Biochrom Ltd.;;I;Ja;
5f7b0640edba93118bea19e3;Aplio 400;;607594ac355626017eddc768;Ultraschalldiagnosegerät (mid);;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;0197;Canon Medical Systems GmbH;;I;Ja;
5f7b0647edba93118bea1a66;Aqua clean;;5f7affcbedba93118be9d154;Wasseraufbereitungsanlage;;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0123;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
606fb6c4355626017edd72f0;Aquapor H300;;5f7b0001edba93118be9d1dd;Atemgasbefeuchter;;Ja;;5d3ae807a159c577ac4b8254;Dräger Medical AG & Co. KGaA;;;Ja;0123;Dräger Medical AG & Co. KGaA;;I;Ja;04048675559108
5f7b0656edba93118bea1b6b;Arietta 60;;607594ab0e6791017cdbbef1;Ultraschalldiagnosegerät (low);;Ja;;64b6539af5fc38000e51c331;Hitachi Medical Systems Deutschland GmbH;;;Ja;0123;Hitachi Medical Systems Deutschland GmbH;;I;Ja;04562122959001
5f7b065cedba93118bea1bc3;Artroflow;;5f7affaaedba93118be9d104;Therapiegerät, Bewegung;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b065eedba93118bea1be9;Artromot Active-K;;5f7b0029edba93118be9d242;Bewegungsschiene, Hüfte/Knie/Fuß;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;0297;ORMED GmbH;;I;Ja;
5f7b065cedba93118bea1bcb;Artromot E;;5f7b0057edba93118be9d2b7;Bewegungsschiene, Arm/Schulter/Hand;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b065cedba93118bea1bc1;Artromot E2;;5f7b0057edba93118be9d2b7;Bewegungsschiene, Arm/Schulter/Hand;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b0661edba93118bea1c1a;Artromot E2 Compact;;5f7b0057edba93118be9d2b7;Bewegungsschiene, Arm/Schulter/Hand;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b0661edba93118bea1c14;Artromot H;;5f7b0057edba93118be9d2b7;Bewegungsschiene, Arm/Schulter/Hand;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b065dedba93118bea1bd8;Artromot K1 classic SKII;;5f7b0029edba93118be9d242;Bewegungsschiene, Hüfte/Knie/Fuß;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;0297;ORMED GmbH;;I;Ja;
5f7b065cedba93118bea1bcd;Artromot K1 comfort SK1;;5f7b0029edba93118be9d242;Bewegungsschiene, Hüfte/Knie/Fuß;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;0297;ORMED GmbH;;I;Ja;
5f7b065dedba93118bea1bd6;Artromot K1 comfort SKII;;5f7b0029edba93118be9d242;Bewegungsschiene, Hüfte/Knie/Fuß;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;0297;ORMED GmbH;;I;Ja;
5f7b065eedba93118bea1bec;Artromot K1 standard SKII;;5f7b0029edba93118be9d242;Bewegungsschiene, Hüfte/Knie/Fuß;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;0297;ORMED GmbH;;I;Ja;
5f7b065fedba93118bea1bf6;Artromot K2 Plus;;5f7b0029edba93118be9d242;Bewegungsschiene, Hüfte/Knie/Fuß;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b065eedba93118bea1bed;Artromot K2-Pro;;5f7b0029edba93118be9d242;Bewegungsschiene, Hüfte/Knie/Fuß;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b065eedba93118bea1be1;Artromot S2 Plus;;5f7b0057edba93118be9d2b7;Bewegungsschiene, Arm/Schulter/Hand;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b065eedba93118bea1be3;Artromot S2 Pro;;5f7b0057edba93118be9d2b7;Bewegungsschiene, Arm/Schulter/Hand;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b065eedba93118bea1bea;Artromot S3-Comfort;;5f7b0057edba93118be9d2b7;Bewegungsschiene, Arm/Schulter/Hand;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b065eedba93118bea1beb;Artromot S3-Standard;;5f7b0057edba93118be9d2b7;Bewegungsschiene, Arm/Schulter/Hand;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b065fedba93118bea1bf4;Artromot S4-Comfort;;5f7b0057edba93118be9d2b7;Bewegungsschiene, Arm/Schulter/Hand;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b065fedba93118bea1bfd;Artromot SP;;5f7b0057edba93118be9d2b7;Bewegungsschiene, Arm/Schulter/Hand;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b0660edba93118bea1c06;Artromot SP-2-2M;;5f7b0029edba93118be9d242;Bewegungsschiene, Hüfte/Knie/Fuß;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;;ORMED GmbH;;I;Ja;
5f7b0661edba93118bea1c17;Artromot SP3;;5f7b0029edba93118be9d242;Bewegungsschiene, Hüfte/Knie/Fuß;;Ja;;64b653aff5fc38000e51c61a;ORMED GmbH;;;Ja;0297;ORMED GmbH;;I;Ja;
5f7b0665edba93118bea1c68;Astopad Cov 150;;5f7affbdedba93118be9d135;Wärmematte;;Ja;;5d3ae85aa159c577fd9b7367;Stihler Electronic GmbH;;;Ja;;Stihler Electronic GmbH;;I;Ja;04260114140047
5f7b0669edba93118bea1ca7;Astopad Duo 310;;5f7affe0edba93118be9d18a;Steuereinheit, Wärmematte;;Ja;;5d3ae85aa159c577fd9b7367;Stihler Electronic GmbH;;;Ja;0124;Stihler Electronic GmbH;;I;Ja;04260114140023
5f7b066eedba93118bea1cf4;Atlan A300;;5f7b003eedba93118be9d276;Narkosegerät;;Ja;"SW 1.00; SW 1.02";67619eb30f8bebd633a8d6fd;Drägerwerk AG & Co. KGaA;;;Ja;0123;Drägerwerk AG & Co. KGaA;1;II;Ja;
5f7b066cedba93118bea1cda;Atlan A350;;5f7b003eedba93118be9d276;Narkosegerät;;Ja;"SW 1.00; SW 1.02";67619eb30f8bebd633a8d6fd;Drägerwerk AG & Co. KGaA;;;Ja;0123;Drägerwerk AG & Co. KGaA;1;II;Ja;04048675556176
5f7b066dedba93118bea1ce8;Atmo JT 5;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b0670edba93118bea1d1a;AtmoSafe - Rauchabsaugsystem;;63a539802872dd000e6309c6;Absauggerät (elektrisch, high);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0124;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b066eedba93118bea1cf5;Atmoforte 350;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0124;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b066eedba93118bea1cf3;Atmoforte 36;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0124;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b066fedba93118bea1d04;Atmoforte E;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b066eedba93118bea1cf8;Atmoforte R;;5f7affbbedba93118be9d130;Saug/Spülpumpe;;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b066fedba93118bea1d06;Atmoforte R2;;5f7affbbedba93118be9d130;Saug/Spülpumpe;;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0123;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b0670edba93118bea1d1b;Atmolit 12;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0124;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b066eedba93118bea1cff;Atmolit 16 N;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0124;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
